,taker_ratio,funding
2026-01-29,0.46195527576039386,
2026-01-30,0.5010282174165114,
2026-01-31,0.49234378594972955,
2026-02-01,0.482744663671667,
2026-02-02,0.5036883027915425,
2026-02-03,0.49299410813670835,
2026-02-04,0.4836095812689251,
2026-02-05,0.5029479559538457,
2026-02-06,0.5013255114479883,
2026-02-07,0.4925181365860716,
2026-02-08,0.4817602240845575,
2026-02-09,0.5013725637527344,
2026-02-10,0.48927889641379935,
2026-02-11,0.475917103954206,
2026-02-12,0.517048845551416,
2026-02-13,0.5027147160646028,
2026-02-14,0.5124579327095451,
2026-02-15,0.4804848134516854,
2026-02-16,0.48553012295299647,
2026-02-17,0.5008427783054669,
2026-02-18,0.48970549617937786,
2026-02-19,0.5030271544537317,
2026-02-20,0.5104120462574301,
2026-02-21,0.49824331981088055,
2026-02-22,0.4491398390882716,
2026-02-23,0.4655782490253795,
2026-02-24,0.4987176758885562,
2026-02-25,0.5303170903182455,
2026-02-26,0.4994655063720567,
2026-02-27,0.4838676117781446,
2026-02-28,0.49936954402802025,
2026-03-01,0.5066036194714321,
2026-03-02,0.5045095530830139,
2026-03-03,0.49443520104546707,
2026-03-04,0.5119192039353537,
2026-03-05,0.4751615164377317,
2026-03-06,0.4522291202420299,
2026-03-07,0.4819186130831309,
2026-03-08,0.4868249475173855,2.183e-05
2026-03-09,0.5182702264940212,0.0001
2026-03-10,0.5039484601102424,0.0001
2026-03-11,0.4785695239333359,5.721e-05
2026-03-12,0.4812051075705246,-4.792e-05
2026-03-13,0.4860214187241497,5.978e-05
2026-03-14,0.5041316050478528,-0.00017038
2026-03-15,0.5012041708843128,0.0001
2026-03-16,0.5025502903849022,6.928e-05
2026-03-17,0.46185317173006063,-7.364e-05
2026-03-18,0.4568531958201551,-0.00018495
2026-03-19,0.49686966199779725,3.639e-05
2026-03-20,0.5132948956703061,7.169e-05
2026-03-21,0.45850288773003767,0.0001
2026-03-22,0.4937022787609326,-0.00024677
2026-03-23,0.5129236337748373,0.0001
2026-03-24,0.5025278947367179,4.978e-05
2026-03-25,0.4967003815168693,0.0001
2026-03-26,0.4591045322685201,-3.088e-05
2026-03-27,0.4773424277831374,-9.949e-05
2026-03-28,0.517018019787198,3.463e-05
2026-03-29,0.4871319847324721,-2.535e-05
2026-03-30,0.49604237425678976,0.0001
2026-03-31,0.4883323974439337,5.153e-05
2026-04-01,0.49973253487579405,5.184e-05
2026-04-02,0.4625649447351319,-7.622e-05
2026-04-03,0.5130595884615786,0.0001
2026-04-04,0.5088637482942244,-2.07e-05
2026-04-05,0.50278339795983,-7.541e-05
2026-04-06,0.4877611168523258,0.0001
2026-04-07,0.48771253012203175,-0.00033297
2026-04-08,0.4813311557545029,0.0001
2026-04-09,0.5228167270101512,0.0001
2026-04-10,0.4966339247433968,6.798e-05
2026-04-11,0.4863483004400608,-6.367e-05
2026-04-12,0.4854679675951307,-2.044e-05
2026-04-13,0.5199851842829106,9.669e-05
2026-04-14,0.48288193827447945,-2.119e-05
2026-04-15,0.4976888878114473,0.0001
2026-04-16,0.5108589295308873,4.125e-05
2026-04-17,0.4855136647286569,0.0001
2026-04-18,0.4624272216487179,-0.00014487
2026-04-19,0.45167303866558217,-6.607e-05
2026-04-20,0.5080022520387861,3.814e-05
2026-04-21,0.4997923958624506,0.0001
2026-04-22,0.4904720932475676,6.902e-05
2026-04-23,0.49400501386529017,2.475e-05
2026-04-24,0.49505438095434556,0.0001
2026-04-25,0.5097520898068078,7.239e-05
2026-04-26,0.4960484123355754,0.0001
2026-04-27,0.46234928920101914,-0.00018323
2026-04-28,0.48345625250769025,3.877e-05
2026-04-29,0.47274873565077635,-3.289e-05
2026-04-30,0.5013483675366346,-1.738e-05
2026-05-01,0.47538233778727224,0.0001
2026-05-02,0.5107316504183446,8.7e-07
2026-05-03,0.4701888494344126,1.803e-05
2026-05-04,0.4971230946175239,2.346e-05
2026-05-05,0.5084327113782663,0.0001
2026-05-06,0.5110545802220253,6.94e-05
2026-05-07,0.5011061415775896,-3.445e-05
2026-05-08,0.5049431760734372,0.0001
2026-05-09,0.4874952907439689,2.991e-05
2026-05-10,0.4981643156933989,4.816e-05
2026-05-11,0.4817131293125106,3.243e-05
2026-05-12,0.45954379605593587,-2.342e-05
2026-05-13,0.49212179771066533,-0.00013419
2026-05-14,0.479095048727613,0.0001
2026-05-15,0.47592776116043334,-0.00016242
2026-05-16,0.47102360613366046,2.605e-05
2026-05-17,0.48659797607546784,-8.989e-05
2026-05-18,0.5010169723570841,-1.157e-05
2026-05-19,0.4980682591557217,2.424e-05
2026-05-20,0.5038416782368466,6.425e-05
2026-05-21,0.4930602842784715,3.077e-05
2026-05-22,0.48401665531491644,4.737e-05
2026-05-23,0.48943052471566817,2.381e-05
2026-05-24,0.48306180330499926,6.201e-05
2026-05-25,0.49638295004128236,8.39e-05
2026-05-26,0.4906288455440617,6.058e-05
2026-05-27,0.47251763420261805,5.681e-05
2026-05-28,0.4873445242227543,-2.493e-05
2026-05-29,0.49847320512007925,-1.396e-05
2026-05-30,0.4982119081481676,2.96e-05
2026-05-31,0.4773791163919763,2.459e-05
2026-06-01,0.47855744699310077,4.694e-05
2026-06-02,0.4746303188170202,-3.119e-05
2026-06-03,0.46837442435351306,6.73e-06
2026-06-04,0.4815853727304185,-8.512e-05
2026-06-05,0.48270911343948114,1.337e-05
2026-06-06,0.48195010992690435,-5.81e-06
2026-06-07,0.4980196993647489,-3.857e-05
2026-06-08,0.4921067334436049,-5.118e-05
2026-06-09,0.48027396072032713,-0.00015089
2026-06-10,0.47277092113212515,-0.00012197
2026-06-11,0.511842856714575,-3.331e-05
2026-06-12,0.493420760879542,-6.659e-05
2026-06-13,0.5106172145512166,2.43e-05
2026-06-14,0.4847260594869816,-0.00010091
2026-06-15,0.5061107173745553,3.77e-06
2026-06-16,0.4930868646691645,-8.016e-05
2026-06-17,0.4826306704833792,1.078e-05
2026-06-18,0.4780655099288974,-8.523e-05
2026-06-19,0.45912110269328776,-0.00013193
2026-06-20,0.48008171739325817,5.196e-05
2026-06-21,0.49041931618902673,-6.478e-05
2026-06-22,0.49459954754667373,1.107e-05
2026-06-23,0.48850381949381133,1.98e-05
2026-06-24,0.48188374587950644,-6.43e-06
2026-06-25,0.48066110273277857,-0.0001103
2026-06-26,0.5078736574255225,2.68e-06
2026-06-27,0.4886595390945072,8.606e-05
2026-06-28,0.49263537016081854,2.32e-05
2026-06-29,0.49421681463312644,6.278e-05
2026-06-30,0.4976711255033447,-1.017e-05
2026-07-01,0.5017605721873505,5.03e-05
2026-07-02,0.5124956178360446,1.542e-05
2026-07-03,0.5099384959616603,3.479e-05
2026-07-04,0.5022277326983414,3.164e-05
2026-07-05,0.489303628699785,0.0001
2026-07-06,0.5022588522139634,4.857e-05
2026-07-07,0.47522693853616904,1.896e-05
2026-07-08,0.46140907929935876,-4.09e-06
2026-07-09,0.5218278798433623,0.0001
2026-07-10,0.5012336364043415,6.936e-05
2026-07-11,0.44868125634781314,0.0001
2026-07-12,0.4625159921481591,-0.00017763
2026-07-13,0.4962067809634932,9.907e-05
2026-07-14,0.5093123801778404,9.621e-05
2026-07-15,0.498484401832844,8.998e-05
2026-07-16,0.44993957011663643,1.921e-05
2026-07-17,0.49292378398759457,2.583e-05
2026-07-18,0.5137372884936694,4.638e-05
2026-07-19,0.4910701038738707,-8.493e-05
2026-07-20,0.49153628287586276,5.621e-05
2026-07-21,0.4931829461220242,1.7e-07
2026-07-22,0.47901786724436046,-6.08e-06
2026-07-23,0.4598980724675571,-0.00014286
2026-07-24,0.4867632281284051,-0.00014244
2026-07-25,0.519582294881718,0.0001
2026-07-26,0.5271051432037319,0.0001
2026-07-27,0.4388575955578429,3.785e-05
2026-07-28,0.499362634532205,1.059e-05
2026-07-29,0.47834054060320474,1.236e-05
2026-07-30,0.5020463491974217,3.127e-05
2026-07-31,0.500760660022486,3.544e-05
2026-08-01,0.41388518380670336,-5.611e-05
2026-08-02,0.5281765510911519,0.0001
2026-08-03,0.5107322021973444,8.841e-05
2026-08-04,0.5098849799112747,0.0001
2026-08-05,0.47000296274104053,1.57e-05
2026-08-06,0.44051271092127153,-0.00013145
2026-08-07,0.4830547143022893,4.365e-05
2026-08-08,0.5337231782887326,0.0001
2026-08-09,0.4917530568540309,0.0001
2026-08-10,0.49254446810638225,0.0001
2026-08-11,0.45673311879734224,-8.1e-05
2026-08-12,0.49991819865991904,3.661e-05
2026-08-13,0.5320346772498215,0.0001
2026-08-14,0.47332314721620655,2.751e-05
2026-08-15,0.48128623214783445,0.0001
2026-08-16,0.48210067043966165,2.95e-06
2026-08-17,0.5026683331926778,-7.983e-05
2026-08-18,0.48727202531725167,4.996e-05
2026-08-19,0.49879191165594,4.046e-05
2026-08-20,0.508770958251117,0.0001
2026-08-21,0.48355924099338077,0.0001
2026-08-22,0.44406552484652595,0.0001
